2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620173, 's': 'XRPUSDT', 'a': 608430330, 'p': '2.15830000', 'q': '18.60000000', 'f': 1187751875, 'l': 1187751875, 'T': 1750207620173, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620178, 's': 'XRPUSDT', 'a': 608430331, 'p': '2.15830000', 'q': '6.00000000', 'f': 1187751876, 'l': 1187751877, 'T': 1750207620178, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620186, 's': 'XRPUSDT', 'a': 608430332, 'p': '2.15820000', 'q': '7.90000000', 'f': 1187751878, 'l': 1187751879, 'T': 1750207620186, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620190, 's': 'XRPUSDT', 'a': 608430333, 'p': '2.15820000', 'q': '7.80000000', 'f': 1187751880, 'l': 1187751880, 'T': 1750207620189, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620190, 's': 'XRPUSDT', 'a': 608430334, 'p': '2.15820000', 'q': '5.40000000', 'f': 1187751881, 'l': 1187751881, 'T': 1750207620189, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620193, 's': 'XRPUSDT', 'a': 608430335, 'p': '2.15820000', 'q': '3.90000000', 'f': 1187751882, 'l': 1187751882, 'T': 1750207620192, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620197, 's': 'XRPUSDT', 'a': 608430336, 'p': '2.15820000', 'q': '9.30000000', 'f': 1187751883, 'l': 1187751883, 'T': 1750207620197, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620197, 's': 'XRPUSDT', 'a': 608430337, 'p': '2.15820000', 'q': '3.90000000', 'f': 1187751884, 'l': 1187751884, 'T': 1750207620197, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620199, 's': 'XRPUSDT', 'a': 608430338, 'p': '2.15820000', 'q': '3.00000000', 'f': 1187751885, 'l': 1187751885, 'T': 1750207620198, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620201, 's': 'XRPUSDT', 'a': 608430339, 'p': '2.15820000', 'q': '2.70000000', 'f': 1187751886, 'l': 1187751886, 'T': 1750207620200, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620203, 's': 'XRPUSDT', 'a': 608430340, 'p': '2.15820000', 'q': '3.90000000', 'f': 1187751887, 'l': 1187751887, 'T': 1750207620203, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620204, 's': 'XRPUSDT', 'a': 608430341, 'p': '2.15820000', 'q': '6.60000000', 'f': 1187751888, 'l': 1187751888, 'T': 1750207620203, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620206, 's': 'XRPUSDT', 'a': 608430342, 'p': '2.15820000', 'q': '3.50000000', 'f': 1187751889, 'l': 1187751889, 'T': 1750207620206, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620209, 's': 'XRPUSDT', 'a': 608430343, 'p': '2.15820000', 'q': '3.30000000', 'f': 1187751890, 'l': 1187751890, 'T': 1750207620208, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620209, 's': 'XRPUSDT', 'a': 608430344, 'p': '2.15820000', 'q': '3.30000000', 'f': 1187751891, 'l': 1187751891, 'T': 1750207620209, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620212, 's': 'XRPUSDT', 'a': 608430345, 'p': '2.15820000', 'q': '3.40000000', 'f': 1187751892, 'l': 1187751892, 'T': 1750207620212, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620214, 's': 'XRPUSDT', 'a': 608430346, 'p': '2.15820000', 'q': '3.30000000', 'f': 1187751893, 'l': 1187751893, 'T': 1750207620214, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620234, 's': 'BTCUSDT', 'a': 3602194184, 'p': '104607.41000000', 'q': '0.00050000', 'f': 5020583959, 'l': 5020583959, 'T': 1750207620234, 'm': False, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268548, 'p': '2517.49000000', 'q': '0.81180000', 'f': 2542471922, 'l': 2542471932, 'T': 1750207620294, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268549, 'p': '2517.48000000', 'q': '0.00210000', 'f': 2542471933, 'l': 2542471933, 'T': 1750207620294, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268550, 'p': '2517.47000000', 'q': '0.15620000', 'f': 2542471934, 'l': 2542471936, 'T': 1750207620294, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268551, 'p': '2517.46000000', 'q': '0.72240000', 'f': 2542471937, 'l': 2542471938, 'T': 1750207620294, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268552, 'p': '2517.46000000', 'q': '0.64980000', 'f': 2542471939, 'l': 2542471944, 'T': 1750207620295, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268553, 'p': '2517.45000000', 'q': '0.79620000', 'f': 2542471945, 'l': 2542471947, 'T': 1750207620295, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268554, 'p': '2517.45000000', 'q': '1.85700000', 'f': 2542471948, 'l': 2542471952, 'T': 1750207620295, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268555, 'p': '2517.44000000', 'q': '0.00210000', 'f': 2542471953, 'l': 2542471953, 'T': 1750207620295, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268556, 'p': '2517.43000000', 'q': '0.03210000', 'f': 2542471954, 'l': 2542471955, 'T': 1750207620295, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268557, 'p': '2517.42000000', 'q': '0.02050000', 'f': 2542471956, 'l': 2542471959, 'T': 1750207620295, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268558, 'p': '2517.41000000', 'q': '0.00210000', 'f': 2542471960, 'l': 2542471960, 'T': 1750207620295, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620295, 's': 'ETHUSDT', 'a': 1589268559, 'p': '2517.40000000', 'q': '0.03830000', 'f': 2542471961, 'l': 2542471964, 'T': 1750207620295, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620305, 's': 'ETHUSDT', 'a': 1589268560, 'p': '2517.39000000', 'q': '0.00890000', 'f': 2542471965, 'l': 2542471969, 'T': 1750207620305, 'm': True, 'M': True}
